ID;Name;FullName;Age;Height;Weight;Nationality;Overall;Potential;Growth;TotalStats;BaseStats;BestPosition;Club;ValueEUR;WageEUR;ReleaseClause;ContractUntil;ClubJoined;PreferredFoot
263342;Volnei Feltes;Volnei Feltes;22;188;75;Brazil;63;72;9;1348;284;CB;Estoril Praia;1000000;2000;2300000;2023;2021;Right
264110;Llabr�s;Javier Llabr�s Exposito;20;172;71;Spain;63;79;16;1556;334;RM;RCD Mallorca;1300000;4000;3700000;2023;2020;Right
232110;T. Glover;Tom Glover;24;190;90;Australia;63;68;5;939;334;GK;Melbourne City FC;575000;2000;762000;2023;2019;Right
265391;S. Wylin;Siebe Wylin;19;174;63;Belgium;63;80;17;1596;347;RWB;KV Oostende;1200000;1000;2500000;2025;2021;Right
224188;T. Mokwa;Tomasz Mokwa;29;182;87;Poland;63;63;0;1622;355;RWB;Piast Gliwice;425000;2000;574000;2023;2018;Right
245436;S. Paintsil;Seth Paintsil;26;167;66;Ghana;63;64;1;1595;347;RW;TSV Egger Glas Hartberg;575000;2000;877000;2023;2021;Right
256444;L. Arriagada;Luciano Arriagada;20;184;73;Chile;63;78;15;1526;332;ST;Colo-Colo;1200000;500;3400000;2023;2020;Right
225213;G. Singh Sandhu;Gurpreet Singh Sandhu;30;197;92;India;63;64;1;1092;346;GK;Bengaluru FC;350000;500;499000;2023;2017;Right
246436;Mun Kyung Gun;Kyung Gun Mun;27;187;81;Korea Republic;63;67;4;1010;348;GK;Sangju Sangmu FC;500000;1000;0;2023;2022;Left
242365;A. Barlow;Aidan Barlow;22;176;75;England;63;69;6;1682;353;CAM;Doncaster Rovers;775000;4000;1500000;2023;2021;Right
257725;D. Oancea;Dorinel Oancea;25;175;70;Romania;63;67;4;1566;338;RWB;CS Mioveni;625000;1000;891000;2023;2020;Right
261565;J. Bell;Jon Bell;24;180;75;United States;63;69;6;1399;315;CB;New England Revolution;700000;1000;1200000;2023;2021;Left
266174;F. Winsth;Freddy Winsth;31;176;67;Sweden;63;63;0;1550;336;RB;IFK V�rnamo;350000;850;438000;2022;2009;Right
262591;L. Pinckert;Lukas Pinckert;22;189;79;Germany;63;69;6;1589;353;CB;SV Elversberg;725000;500;1200000;2024;2022;Right
224447;G. Jones;Gethin Jones;26;178;74;Wales;63;64;1;1759;374;CB;Bolton Wanderers;500000;3000;913000;2024;2020;Right
237503;C. Oduor;Clarke Oduor;23;176;70;Kenya;63;69;6;1625;354;LWB;Barnsley;700000;2000;1400000;2023;2019;Left
247231;J. Kr�l;Jan Kr�l;23;193;93;Czech Republic;63;69;6;1317;291;CB;KAS Eupen;700000;2000;1200000;2025;2022;Left
251071;R. Ion;Robert Ion;21;179;70;Romania;63;71;8;1678;361;CAM;FC Farul Constan?a;1100000;2000;1700000;2025;2022;Right
256191;D. Castillo;Diego Castillo;24;187;76;Venezuela;63;72;9;1655;354;CDM;Caracas F�tbol Club;1000000;500;2400000;2022;2020;Right
269248;D. Murkin;Derry Murkin;22;176;69;England;63;72;9;1541;346;LWB;FC Volendam;1000000;2000;1700000;2023;2019;Left
270528;�. Zaletel;�an Zaletel;22;185;77;Slovenia;63;70;7;1383;300;CB;Viborg FF;900000;2000;1300000;2025;2022;Right
242624;J. Gallagher;Jon Gallagher;26;175;71;Republic of Ireland;63;64;1;1683;368;LB;Austin FC;525000;2000;827000;2022;2021;Right
244672;L. Benedetti;Leonardo Benedetti;22;180;73;Italy;63;74;11;1663;361;RM;Bari;1100000;4000;0;2023;2019;Right
263339;C. Rushworth;Carl Rushworth;20;188;86;England;63;77;14;1121;370;GK;Lincoln City;1000000;6000;0;2023;2019;Left
258730;Miguel Rodr�guez;Miguel Rodr�guez Vidal;19;179;73;Spain;63;80;17;1498;328;RM;RC Celta de Vigo;1200000;3000;3300000;2023;2020;Right
247978;I. Stoica;Ionu? Stoica;34;186;83;Romania;63;63;0;1298;274;CB;AFC Hermannstadt;160000;1000;216000;2023;2017;Left
241578;H. Andersson;Hugo Andersson;23;196;86;Sweden;63;74;11;1369;301;CB;Randers FC;1000000;2000;1500000;2025;2022;Right
256420;M. Fofana;Malick Fofana;17;170;60;Belgium;63;84;21;1529;323;CAM;KAA Gent;1500000;600;3800000;2024;2020;Left
257956;J. Elitim;Juergen Farid Elitim;23;169;67;Colombia;63;70;7;1654;347;CAM;Racing Santander;975000;8000;0;2023;2018;Left
258468;R. Vita;R�my Vita;21;170;66;Madagascar;63;75;12;1557;336;LB;Fortuna Sittard;1100000;2000;1900000;2026;2022;Left
262565;C. Wheeler;Christos Wheeler;25;171;67;Cyprus;63;67;4;1450;307;LB;APOEL Nicosia FC;625000;500;1400000;2023;2020;Left
264869;F. Lemar�chal;F�lix Lemar�chal;18;181;73;France;63;80;17;1680;362;CM;AS Monaco;1200000;3000;3000000;2024;2021;Right
266661;E. Velasco;Elvis Kevin Velasco;22;166;63;Ecuador;63;68;5;1770;377;CAM;Mushuc Runa;750000;500;1700000;2022;2022;Right
270502;A. Oyono;Anthony Oyono;21;179;72;Gabon;63;70;7;1525;330;RB;Frosinone;925000;550;1600000;2024;2022;Right
208294;Francisco J�nior;Francisco Santos J�nior;30;172;65;Guinea Bissau;63;63;0;1772;370;CDM;Sepsi OSK Sf. Gheorghe;400000;3000;540000;2024;2022;Right
232102;C. Masterson;Conor Masterson;23;185;75;Republic of Ireland;63;72;9;1417;316;CB;Queens Park Rangers;1000000;6000;2100000;2023;2019;Right
238758;D. Campbell;Dean Campbell;21;182;71;Scotland;63;73;10;1674;358;LM;Stevenage;1100000;1000;0;2023;2017;Left
266407;J. Weberbauer;Josef Weberbauer;24;173;69;Austria;63;67;4;1573;338;RWB;SV Ried;650000;2000;991000;2024;2022;Right
234407;J. Bitter;Joshua Bitter;25;185;83;Germany;63;66;3;1537;335;CB;MSV Duisburg;575000;2000;877000;2023;2022;Right
240807;O. Shaw;Oli Shaw;24;188;72;Scotland;63;67;4;1458;316;ST;Kilmarnock;700000;2000;1300000;2023;2021;Right
248487;Lee Soo Bin;Soo Bin Lee;22;180;70;Korea Republic;63;76;13;1620;345;CM;Pohang Steelers;1100000;1000;2100000;2022;2019;Right
266152;Miguel Fal�;Miguel Maria Mariano Fal�;18;178;78;Portugal;63;78;15;1677;360;RM;SC Braga;1100000;1000;2900000;2027;2021;Right
223400;I. H'Maidat;Ismail H'Maidat;27;185;75;Morocco;63;64;1;1655;352;CM;Como;550000;900;894000;2023;2022;Right
239016;D. Schmid;Dominik Schmid;24;182;73;Switzerland;63;69;6;1750;371;CM;Grasshopper Club Z�rich;700000;2000;1200000;2024;2020;Left
183720;N. Featherstone;Nicky Featherstone;33;170;71;England;63;63;0;1730;358;CDM;Hartlepool United;240000;2000;420000;2023;2014;Right
253608;L. Melo;Luis Melo;30;170;70;Venezuela;63;63;0;1709;376;CDM;Hermanos Colmenarez;400000;500;860000;2022;2021;Right
260264;N. Ohio;Noah Ohio;19;183;89;Netherlands;63;79;16;1526;344;ST;Standard de Li�ge;1300000;2000;2800000;2026;2022;Left
262825;K. Knap;Karol Knap;20;180;71;Poland;63;74;11;1687;358;CDM;Cracovia;1000000;2000;1600000;2026;2021;Left
241577;L. Shabani;Laorent Shabani;22;175;71;Albania;63;71;8;1700;371;RM;IFK Norrk�ping;1000000;1000;1500000;2025;2022;Right
251049;A. ?erban;Andrei ?erban;21;173;65;Romania;63;70;7;1520;333;RM;AFC Chindia T�rgovi?te;975000;1000;1500000;2025;2017;Right
255145;A. Morris;Aidan Morris;20;178;72;United States;63;72;9;1680;366;CB;Columbus Crew;1000000;1000;1700000;2023;2020;Right
259241;I. Mamut;Ivan Mamut;25;192;82;Croatia;63;68;5;1614;345;ST;FCSB (Steaua);725000;4000;1000000;2026;2021;Left
263082;B. Ametov;Beyhan Ametov;23;179;75;Germany;63;69;6;1532;331;RM;SV Meppen;750000;650;1200000;2023;2021;Right
263594;E. Terpi?owski;Ernest Terpi?owski;20;176;70;Poland;63;72;9;1609;354;CAM;Widzew ?�d?;1100000;1000;1700000;2024;2022;Right
271018;D. Costelloe;Dara Costelloe;19;181;74;Republic of Ireland;63;74;11;1536;337;RM;Burnley;1000000;5000;2100000;2024;2020;Right
223146;F. Rodr�guez;Francisco Rodr�guez;26;177;77;Switzerland;63;66;3;1663;353;RM;FC Winterthur;625000;2000;953000;2024;2022;Right
252096;N. Hern�ndez;Nelson Hern�ndez;29;175;74;Venezuela;63;63;0;1665;358;RB;Deportivo T�chira FC;425000;500;914000;2022;2021;Right
258240;M. Kizza;Mustafa Kizza;22;185;73;Uganda;63;69;6;1666;364;LWB;FC Arouca;725000;1000;1600000;2025;2022;Left
263361;G. Satsias;Giannis Satsias;19;181;70;Cyprus;63;74;11;1619;353;CAM;APOEL Nicosia FC;1000000;500;2400000;2023;2020;Right
221383;Ryu Seung Woo;Seung Woo Ryu;28;172;68;Korea Republic;63;63;0;1678;346;LW;Suwon Samsung Bluewings;475000;2000;594000;2023;2022;Right
236487;D. Keillor-Dunn;Davis Keillor-Dunn;24;180;68;England;63;67;4;1675;354;RM;Burton Albion;700000;2000;1300000;2024;2022;Right
239559;J. de Lange;Jeffrey de Lange;24;188;78;Netherlands;63;69;6;902;335;GK;Go Ahead Eagles;625000;1000;1000000;2025;2022;Right
240583;C. Lakin;Charlie Lakin;23;183;76;England;63;69;6;1780;378;LM;Burton Albion;750000;1000;1500000;2024;2021;Left
246671;A. Okonkwo;Arthur Okonkwo;20;196;85;England;63;79;16;964;351;GK;Crewe Alexandra;1100000;7000;0;2023;2018;Right
267919;J. Guti�rrez;Jean Guti�rrez;24;193;88;Venezuela;63;67;4;1362;298;CB;Deportivo T�chira FC;625000;500;1400000;2023;2022;Right
260238;T. Cavanagh;Tom�s Cavanagh;21;182;66;Argentina;63;73;10;1564;342;LB;Club Atl�tico Talleres;1000000;2000;0;2022;2021;Left
258446;M. Xantippe;Matth�o Xantippe;20;183;70;France;63;79;16;1532;334;LWB;Amiens SC;1200000;1000;2900000;2025;2021;Left
255374;O. Daedlow;Oliver Daedlow;22;180;75;Germany;63;69;6;1662;356;CDM;F.C. Hansa Rostock;700000;2000;1200000;2022;2020;Right
239502;W. Bianda;William Bianda;22;185;82;France;63;70;7;1392;303;CB;Roma;900000;8000;1700000;2023;2018;Left
234638;H. Udahl;Henrik Udahl;25;183;72;Norway;63;68;5;1515;324;ST;V�lerenga Fotball;725000;1000;961000;2023;2021;Right
265614;C. Obando;C�sar Obando;26;178;78;Ecuador;63;65;2;1532;334;CB;Mushuc Runa;550000;500;1200000;2022;2021;Right
264590;N. Koffi;N'Dri Philippe Koffi;20;183;74;France;63;78;15;1502;326;ST;Stade de Reims;1200000;4000;3200000;2024;2021;Right
253836;P. Zubczuk;Patrick Zubczuk;27;183;77;Peru;63;66;3;1132;354;GK;Cienciano;475000;500;1100000;2022;2022;Right
186508;A. �stb�;Arild �stb�;31;183;75;Norway;63;63;0;1045;334;GK;Viking FK;250000;850;313000;2022;2020;Right
182156;G. Bolger;Greg Bolger;33;184;80;Republic of Ireland;63;63;0;1662;343;CDM;Sligo Rovers;240000;650;372000;2022;2020;Right
246668;Q. Jansen;Quint Jansen;31;193;85;Netherlands;63;63;0;1434;303;CB;Sandefjord Fotball;325000;1000;406000;2023;2022;Right
240524;E. Moses;Ebiye Moses;25;185;80;Nigeria;63;66;3;1669;363;ST;Troms� IL;650000;1000;861000;2022;2021;Right
196953;T. Nsiala;Toto Nsiala;30;193;83;Congo DR;63;63;0;1524;343;CB;Fleetwood Town;400000;2000;700000;2024;2022;Right
266636;A. Obert;Adam Obert;19;188;75;Slovakia;63;75;12;1411;310;CB;Cagliari;1100000;550;2000000;2026;2021;Left
200844;J. Keohane;Jimmy Keohane;31;180;72;Republic of Ireland;63;63;0;1667;367;LWB;Rochdale;350000;3000;613000;2023;2019;Right
260235;M. Diambou;Mamady Diambou;19;176;60;Mali;63;78;15;1696;369;CDM;FC Red Bull Salzburg;1100000;3000;2300000;2025;2021;Right
259723;D. Hall;Daniel Hall;23;184;80;Australia;63;68;5;1441;317;CB;Central Coast Mariners;650000;600;861000;2024;2020;Right
252555;M. Sorinola;Matthew Sorinola;21;173;65;England;63;72;9;1667;359;LWB;Swansea City;1000000;2000;0;2023;2021;Right
266379;P. Boolsen;Patricio Boolsen;24;185;79;Argentina;63;69;6;1433;302;CB;Club Atl�tico Aldosivi;700000;2000;1200000;2024;2022;Right
185226;K. Watson;Keith Watson;32;184;78;Scotland;63;63;0;1595;336;CB;Ross County FC;300000;2000;525000;2023;2018;Right
211594;G. Leigh;Greg Leigh;27;180;73;Jamaica;63;64;1;1616;356;LWB;Ipswich Town;500000;3000;913000;2024;2022;Left
268682;Fidel Castillo;Fidel Castillo Alarc�n;23;188;79;Spain;63;71;8;914;341;GK;UD Ibiza;925000;1000;1600000;2022;2021;Right
237705;D. Pierias;Dylan Pierias;22;175;72;Australia;63;66;3;1552;360;RM;Western United FC;675000;800;894000;2023;2019;Right
257672;R. Dadok;Robert Dadok;25;184;78;Poland;63;66;3;1701;366;RWB;G�rnik Zabrze;575000;2000;819000;2023;2021;Right
226759;B. Karamoko;Ben Kantie Karamoko;27;187;75;C�te d'Ivoire;63;66;3;1332;280;CB;Royal Charleroi S.C.;550000;3000;866000;2023;2022;Right
265671;Dani Tasende;Daniel Esmor�s Tasende;21;172;64;Spain;63;72;9;1593;337;LB;Villarreal Club de F�tbol B;1000000;1000;1800000;2023;2020;Left
270529;Aceves;�lvaro Aceves Catalina;18;189;81;Spain;63;76;13;1027;340;GK;Real Valladolid CF;975000;500;2800000;2025;2020;Right
265415;J. Ataupillco;Jos� Ataupillco;21;175;72;Peru;63;70;7;1614;349;LB;Ayacucho;925000;500;2200000;2022;2021;Left
233665;J. Ayunga;Jonah Ayunga;25;185;78;Kenya;63;66;3;1618;355;ST;St. Mirren;650000;2000;1200000;2024;2022;Right
234177;N. Ennis;Niall Ennis;23;180;76;England;63;70;7;1645;363;ST;Plymouth Argyle;975000;3000;1900000;2023;2021;Right
254401;R. Farro;Ricardo Farro;37;179;80;Peru;63;63;0;1111;356;GK;FBC Melgar;50000;500;108000;2022;2021;Right
256193;R. Rivas;Renn� Rivas;19;178;78;Venezuela;63;81;18;1631;361;LWB;Caracas F�tbol Club;1200000;500;3300000;2023;2020;Left
243906;U. Nissil�;Urho Nissil�;26;174;67;Finland;63;66;3;1636;339;CAM;Suwon FC;625000;2000;828000;2025;2022;Right
244674;O. Urhoghide;Osaze Urhoghide;21;188;80;England;63;75;12;1532;344;CB;KV Oostende;1100000;7000;0;2023;2021;Right
254914;Koo Bon Chul;Bon Chul Koo;22;173;70;Korea Republic;63;73;10;1647;349;RM;Seongnam FC;1100000;1000;1600000;2026;2022;Right
192450;A. Cook;Andy Cook;31;185;80;England;63;63;0;1603;335;ST;Bradford City;400000;5000;700000;2023;2021;Right
211395;A. Al Salem;Abdullah Al Salem;29;183;77;Saudi Arabia;63;63;0;1737;362;ST;Ettifaq FC;475000;7000;784000;2023;2020;Right
232131;H. Ravas;Henrich Ravas;24;192;87;Slovakia;63;66;3;974;348;GK;Widzew ?�d?;500000;950;713000;2023;2022;Right
240067;D. Gomis;David Gomis;29;173;68;Guinea Bissau;63;63;0;1589;342;LM;Pau FC;475000;1000;831000;2024;2021;Right
240323;J. Earing;Jack Earing;23;182;80;England;63;70;7;1776;382;RM;Walsall;900000;3000;1800000;2023;2021;Right
246979;Elliot Sim�es;Elliot Jorge Sim�es In�cio;22;174;68;Angola;63;69;6;1473;325;RM;Salford City;775000;4000;1500000;2023;2022;Right
255427;F. Roca;Ferddy Roca;22;178;76;Bolivia;63;72;9;1453;306;ST;Club Deportivo Oriente Petrolero;1100000;500;2600000;2022;2020;Right
266436;Javi Guerra;Javier Guerra Moreno;19;187;70;Spain;63;80;17;1661;350;CAM;Valencia CF;1200000;4000;3300000;2024;2021;Right
222660;Hwang Hyun Soo;Hyun Soo Hwang;26;183;80;Korea Republic;63;66;3;1491;324;CB;FC Seoul;550000;2000;729000;2022;2014;Right
254404;C. Roca;Carlos Roca;25;168;77;Bolivia;63;68;5;1669;356;CB;Club Deportivo Oriente Petrolero;650000;500;1400000;2022;2022;Left
259524;Aitor Paredes;Aitor Paredes Casamichana;22;186;76;Spain;63;74;11;1374;300;CB;Athletic Club de Bilbao;1000000;4000;2300000;2025;2019;Right
262597;A. Malanda;Adilson Malanda;20;185;75;France;63;76;13;1453;317;CB;Rodez Aveyron Football;1100000;1000;0;2022;2022;Right
264389;P. Ndiaye;Pape-Alioune Ndiaye;24;203;71;France;63;66;3;1318;294;CB;SC Rheindorf Altach;575000;2000;877000;2023;2021;Left
201413;Maestre;Sergio Maestre Garc�a;31;187;77;Spain;63;63;0;1589;337;CDM;Albacete BP;400000;2000;620000;2023;2021;Left
203461;H. Kryeziu;Hekuran Kryeziu;29;181;75;Kosovo;63;63;0;1804;375;CDM;FC Winterthur;400000;2000;580000;2024;2022;Right
237253;A. Danladi;Abu Danladi;26;178;77;Ghana;63;66;3;1662;360;ST;Minnesota United FC;625000;2000;984000;2022;2022;Right
244677;M. Baldisimo;Michael Baldisimo;22;168;70;Canada;63;73;10;1629;335;CM;Vancouver Whitecaps FC;1000000;1000;1700000;2022;2018;Right
264134;A. Matko;Aljo�a Matko;22;177;75;Slovenia;63;72;9;1644;356;RM;Hammarby IF;1100000;2000;1600000;2024;2021;Right
200134;R. Benson;Robbie Benson;30;178;75;Republic of Ireland;63;63;0;1739;361;CAM;Dundalk FC;475000;950;736000;2022;2021;Left
243142;H. Rashidi;Heradi Rashidi;27;175;69;Sweden;63;63;0;1716;372;RWB;Mj�llby AIF;475000;850;594000;2022;2022;Right
254406;J. Monaga;Jos� Monaga;24;169;69;Ecuador;63;67;4;1672;347;LB;Mushuc Runa;650000;500;1400000;2022;2021;Left
255174;L. Tramoni;Lisandru Tramoni;19;173;62;France;63;76;13;1633;345;CAM;Cagliari;1100000;650;2400000;2023;2020;Left
256164;T. Simpson;Tyreece Simpson;20;186;81;England;63;73;10;1484;326;ST;Ipswich Town;1100000;3000;2100000;2023;2020;Left
241828;L. Offord;Luke Offord;22;182;80;England;63;70;7;1505;329;CB;Crewe Alexandra;900000;2000;1800000;2023;2017;Right
222600;Lee Tae Hee;Tae Hee Lee;27;188;87;Korea Republic;63;67;4;1113;352;GK;Incheon United FC;500000;950;663000;2023;2014;Right
230737;T. Lauritsen;Tobias Lauritsen;24;192;85;Norway;63;70;7;1622;351;ST;Sparta Rotterdam;975000;2000;1600000;2025;2022;Right
255564;J. Shcherbakovski;Jan Shcherbakovski;21;174;62;Belarus;63;72;9;1553;333;CAM;SG Dynamo Dresden;1100000;2000;1800000;2025;2022;Left
263501;B. Kociubinski;Bautista Kociubinski;21;180;78;Argentina;63;76;13;1636;344;CDM;Club Atl�tico Aldosivi;1100000;2000;0;2022;2021;Right
258125;A. Baldi;Agust�n Baldi;20;188;75;Argentina;63;78;15;1627;345;CDM;Club Atl�tico Tigre;1100000;2000;2300000;2023;2019;Left
259405;Zarzana;Antonio Zarzana P�rez;20;177;64;Spain;63;78;15;1475;316;RM;Sevilla FC;1200000;4000;3300000;2024;2018;Right
268878;A. Ali;Almahdi Ali;30;185;79;Qatar;63;63;0;1350;288;CB;Free agent;0;0;0;;2022;Right
269646;D. Barauskas;Dominykas Barauskas;25;188;78;Lithuania;63;67;4;1462;319;CB;PGE FKS Stal Mielec;600000;900;855000;2023;2022;Left
245582;B. K�llman;Benjamin K�llman;24;181;75;Finland;63;70;7;1547;341;ST;Cracovia;975000;2000;1500000;2025;2022;Right
253262;J. Rosso;Jean Pierre Rosso;25;179;72;Uruguay;63;66;3;1635;353;RWB;Club Atl�tico Sarmiento;575000;2000;877000;2022;2022;Right
234831;N. Rieble;Nico Rieble;26;183;80;Germany;63;64;1;1651;361;LB;SV Wehen Wiesbaden;525000;2000;801000;2023;2021;Left
265552;D. Ouattara;Dango Ouattara;20;177;71;Burkina Faso;63;73;10;1477;318;ST;FC Lorient;1100000;3000;2400000;2024;2021;Left
225360;G. Enache;Gabriel Enache;31;178;73;Romania;63;63;0;1758;379;RB;FC U Craiova 1948;350000;3000;473000;2027;2022;Right
241488;Sillero;Jon Sillero Monreal;24;177;80;Spain;63;72;9;1615;343;CB;Athletic Club de Bilbao;1000000;4000;2300000;2023;2017;Right
247376;A. Jenssen;Anders Finjord Jenssen;28;185;84;Norway;63;64;1;1461;311;CB;Troms� IL;450000;1000;596000;2023;2019;Right
263761;V. Lind;Victor Lind;19;178;70;Denmark;63;77;14;1658;365;ST;FC Midtjylland;1100000;4000;2100000;2026;2020;Left
242513;F. Purece;Florin Purece;30;182;73;Romania;63;63;0;1704;361;CAM;Universitatea Cluj;450000;2000;608000;2022;2022;Left
230820;M. Akan;Mahmut Akan;27;181;75;Turkey;63;63;0;1555;338;LB;MKE Ankarag�c�;475000;3000;926000;2023;2021;Left
220498;D. Mazzocco;Davide Mazzocco;26;186;75;Italy;63;65;2;1735;371;CM;Cittadella;600000;800;975000;2023;2021;Right
236626;J. Koutroumbis;Johnny Koutroumbis;24;183;73;Australia;63;64;1;1558;343;RB;Perth Glory;525000;1000;696000;2024;2022;Right
176210;J. Kie?b;Jacek Kie?b;34;183;70;Poland;63;63;0;1707;360;LM;Korona Kielce;230000;1000;311000;2024;2020;Right
185426;Koffi;Kevin Koffi;36;181;78;C�te d'Ivoire;63;63;0;1605;349;ST;SV Elversberg;160000;550;232000;2022;2020;Right
258871;T. van Leeuwen;Thijs van Leeuwen;20;176;71;Netherlands;63;69;6;1656;357;CAM;FC Twente;750000;2000;1300000;2023;2020;Right
254263;Esquerdo;Vicente Esquerdo Santas;23;182;75;Spain;63;70;7;1625;350;CAM;Valencia CF;950000;6000;2200000;2024;2016;Left
190518;F. Kastrati;Flamur Kastrati;30;180;77;Kosovo;63;63;0;1717;367;ST;Odds BK;475000;1000;594000;2023;2021;Right
246326;N. Chilvers;Noah Chilvers;21;173;64;England;63;73;10;1807;388;RM;Colchester United;1100000;3000;2100000;2023;2017;Right
243510;O. Stijepovi?;Ognjen Stijepovi?;22;185;74;Montenegro;63;74;11;1604;330;CAM;Spezia;1100000;3000;2200000;2024;2021;Left
236342;N. Mileusni?;Nikola Mileusni?;28;180;71;Australia;63;63;0;1567;348;LM;Brisbane Roar;475000;1000;594000;2023;2021;Right
263478;I. �ari?;Ivan �ari?;21;177;70;Croatia;63;75;12;1557;335;ST;Hajduk Split;1200000;500;2900000;2023;2021;Right
262710;M. Cachbach;Mathieu Cachbach;21;181;72;Belgium;63;71;8;1698;360;CAM;FC Metz;1100000;1000;2200000;2026;2021;Right
260149;M. Solbakken;Markus Solbakken;21;182;70;Norway;63;74;11;1755;383;RM;Viking FK;1100000;850;1600000;2025;2022;Right
235573;M. Godinho;Marcus Godinho;25;178;72;Canada;63;65;2;1559;348;RWB;Vancouver Whitecaps FC;550000;2000;866000;2022;2021;Right
231500;D. Widgren;Dennis Widgren;28;180;77;Sweden;63;63;0;1691;357;LWB;IK Sirius;425000;1000;531000;2025;2022;Left
257611;S. Sidibe;Sekou Sidibe;21;172;70;Belgium;63;71;8;1589;346;LM;FC U Craiova 1948;1100000;2000;1700000;2026;2021;Left
264523;J. Franco;Juan Franco;20;178;70;Colombia;63;73;10;1670;360;RB;Deportivo Cali;1000000;500;2400000;2022;2021;Right
258890;F. Dele-Bashiru;Fisayo Dele-Bashiru;21;176;76;Nigeria;63;73;10;1726;378;CAM;Sheffield Wednesday;1100000;2000;2100000;2023;2020;Right
225625;K. Vincent-Young;Kane Vincent-Young;26;180;70;England;63;65;2;1731;380;RWB;Ipswich Town;550000;3000;1000000;2023;2019;Right
247129;R. Blanco;Ruyeri Blanco;23;180;75;Colombia;63;71;8;1652;355;ST;Atl�tico Nacional;1100000;500;2600000;2023;2019;Right
268890;Ra�l Rubio;Ra�l Rubio Romero;22;182;78;Spain;63;71;8;1535;333;ST;Real Zaragoza;1100000;2000;2000000;2023;2022;Right
216154;J. Elsey;Jordan Elsey;28;188;82;Australia;63;63;0;1417;304;CB;Newcastle Jets;425000;750;531000;2023;2021;Right
236634;H. Stenevik;Halldor Stenevik;22;185;70;Norway;63;74;11;1654;363;RM;Str�msgodset IF;1100000;1000;1600000;2024;2019;Right
238938;B. Girth;Benjamin Girth;30;181;83;Germany;63;63;0;1468;305;ST;Eintracht Braunschweig;475000;4000;736000;2023;2021;Right
240218;A. Weidinger;Alexander Weidinger;25;197;93;Germany;63;66;3;928;337;GK;SSV Jahn Regensburg;500000;2000;813000;2023;2017;Right
257112;R. Sa�d;Rafiki Sa�d;22;178;73;Comoros;63;71;8;1475;322;CAM;Stade Brestois 29;1100000;4000;2400000;2023;2020;Left
254296;K. Y?lmaz;Kartal Y?lmaz;21;178;67;Turkey;63;77;14;1815;377;CDM;Be?ikta? JK;1200000;7000;3200000;2024;2019;Right
252248;T. Monyane;Thabiso Monyane;22;175;68;South Africa;63;74;11;1746;374;RM;Orlando Pirates;1000000;500;2400000;2022;2019;Right
244056;C. �yvann;Casper �yvann;22;185;82;Norway;63;72;9;1573;339;CB;Troms� IL;1000000;950;1500000;2024;2021;Right
238936;M. Kleinsorge;Marius Kleinsorge;26;170;69;Germany;63;63;0;1597;341;RM;SV Meppen;525000;750;761000;2025;2022;Right
167512;S. Whalley;Shaun Whalley;34;176;67;England;63;63;0;1816;385;RW;Accrington Stanley;220000;1000;385000;2024;2022;Right
266328;J. Connolly;James Connolly;20;185;84;England;63;73;10;1448;319;CB;Bristol Rovers;975000;2000;1900000;2025;2022;Right
259671;Y. Soumar�;Yahya Soumar�;22;173;55;France;63;74;11;1529;330;RW;Olympique Lyonnais;1100000;10000;2300000;2023;2020;Right
238167;P. Boevink;Pelle Boevink;24;190;85;Netherlands;63;69;6;911;337;GK;VfB Oldenburg;625000;3000;0;2023;2022;Right
232535;G. Ben�tez;Guillermo Ben�tez;28;170;69;Argentina;63;63;0;1642;357;LB;Club Atl�tico Hurac�n;425000;3000;638000;2024;2020;Left
200535;T. Antonis;Terry Antonis;28;180;73;Australia;63;63;0;1778;378;CAM;Western Sydney Wanderers;475000;2000;594000;2024;2021;Right
252758;D. Devoy;Dawson Devoy;20;177;66;Republic of Ireland;63;80;17;1660;352;CAM;Milton Keynes Dons;1300000;2000;3100000;2025;2022;Right
181846;Wang Yongpo;Yongpo Wang;35;176;78;China PR;63;63;0;1835;386;CAM;Shenzhen FC;190000;2000;295000;2023;2020;Right
229718;W. Patching;Will Patching;23;185;70;England;63;68;5;1747;371;CAM;Derry City;725000;700;1200000;2024;2021;Right
267862;N. Veratschnig;Nikolas Veratschnig;19;180;75;Austria;63;75;12;1587;347;RWB;RZ Pellets Wolfsberger AC;1100000;2000;1800000;2024;2022;Right
255829;S. Kawasaki;Shuhei Kawasaki;21;168;66;Japan;63;75;12;1563;331;CAM;Portimonense SC;1200000;2000;2800000;2026;2021;Right
19541;G. Morris;Glenn Morris;38;183;70;England;63;63;0;1192;346;GK;Gillingham;50000;2000;0;2023;2016;Right
209493;D. Daniels;Donervon Daniels;28;186;91;Montserrat;63;63;0;1446;318;CB;Walsall;425000;3000;744000;2024;2022;Right
269909;J. Tenkorang;Joshua Tenkorang;22;184;78;Italy;63;71;8;1683;369;RM;US Cremonese;1100000;2000;2200000;2023;2022;Right
264533;P. Vaca;Pablo Vaca;20;181;77;Bolivia;63;76;13;1674;361;RB;Club Always Ready;1100000;500;3100000;2022;2019;Right
252500;K. Bieszczad;Kacper Bieszczad;19;192;82;Poland;63;75;12;908;347;GK;Zag??bie Lubin;1000000;750;1600000;2024;2019;Right
260691;Loren Z��iga;Lorenzo Z��iga Owono;19;180;74;Spain;63;77;14;1519;331;ST;M�laga CF;1100000;1000;2400000;2022;2020;Right
